Código do Cliente,Tipo de Negócio,Cidade,Estado,Solicitacao de Cadastro,Data da Conclusão de analise do time B,Analista time B,StatusFinal
32826232,9,Itaúna,Minas Gerais,2021-03-15 12:15:43.450,2021-03-18 13:41:15,Débora,Aprovado
37503825,8,Augustinópolis,Tocantins,2021-05-16 18:00:00.000,2021-05-20 10:43:14,Débora,Não Aprovado
40995216,9,Santa Cruz do Sul,Rio Grande do Sul,2021-04-26 13:57:22.463,2021-04-29 14:33:50,Fernando,Aprovado
44313782,7,Iporã,Paraná,2021-02-11 10:18:52.247,2021-02-11 18:00:00,Fernando,Aprovado
30353660,10,Nova Iguaçu,Rio de Janeiro,2021-07-17 18:00:00.000,2021-07-19 11:04:08,Débora,Aprovado
33229314,7,Blumenau,Santa Catarina,2021-04-08 10:52:56.153,2021-04-09 12:39:46,Débora,Aprovado
36432349,4,Cabo Frio,Rio de Janeiro,2020-11-07 18:00:00.000,2020-11-12 09:00:00,Débora,Não Aprovado
42856289,10,Teixeira de Freitas,Bahia,2021-05-01 18:00:00.000,2021-05-03 18:00:00,Fernando,Aprovado
44270396,6,Itabaiana,Sergipe,2021-04-12 18:00:00.000,2021-04-15 15:34:46,Fernando,Aprovado
47913282,10,Esperança do Sul,Rio Grande do Sul,2021-06-03 12:28:42.630,2021-06-05 13:18:21,Débora,Aprovado
64076562,5,Brumadinho,Minas Gerais,2021-02-11 13:05:01.617,2021-02-21 12:39:35,Débora,Não Aprovado
115096766,3,Macapá,Amapá,2021-06-25 14:27:56.000,2021-06-26 15:30:40,Fernando,Aprovado
141677665,5,Macapá,Amapá,2021-05-14 13:35:17.183,2021-05-15 14:50:03,Débora,Aprovado
35259127,6,Duque de Caxias,Rio de Janeiro,2020-11-27 15:23:20.303,2020-11-28 18:00:00,Débora,Aprovado
39817227,10,Erechim,Rio Grande do Sul,2021-03-21 16:58:31.640,2021-03-22 17:25:23,Débora,Aprovado
144653903,7,Cuiabá,Mato Grosso,2021-01-31 10:24:34.280,2021-02-01 11:51:20,Débora,Não Aprovado
200486697,9,São José do Rio Pardo,São Paulo,2021-06-20 16:49:06.783,2021-06-24 16:23:32,Fernando,Aprovado
37337646,8,Votuporanga,São Paulo,2021-06-19 15:33:17.410,2021-06-21 13:24:18,Débora,Não Aprovado
45759194,10,Pancas,Espírito Santo,2021-03-20 18:00:00.000,2021-03-22 11:26:33,Débora,Aprovado
225191974,1,Queimados,Rio de Janeiro,2021-07-08 17:54:22.870,2021-07-10 18:00:00,Débora,Aprovado
27311861,6,Teófilo Otoni,Minas Gerais,2021-05-13 09:00:00.000,2021-05-15 16:12:50,Débora,Aprovado
27445428,2,João Pessoa,Paraíba,2020-12-24 18:00:00.000,2021-01-14 18:00:00,Fernando,Aprovado
28191544,4,Arcos,Minas Gerais,2021-07-17 18:00:00.000,2021-07-19 10:28:26,Débora,Aprovado
32058892,6,Cruzeiro do Sul,Acre,2021-04-25 18:00:00.000,2021-04-26 15:34:07,Débora,Não Aprovado
39090867,4,Cupira,Pernambuco,2021-03-13 18:00:00.000,2021-03-15 10:28:46,Débora,Não Aprovado
75336400,3,Manaus,Amazonas,2021-02-20 15:17:28.000,2021-02-21 15:33:50,Fernando,Não Aprovado
29760303,5,São Paulo,São Paulo,2020-12-17 18:00:00.000,2021-01-01 09:47:21,Débora,Não Aprovado
37106153,5,Baraúna,Rio Grande do Norte,2021-02-21 15:35:21.677,2021-02-22 10:33:36,Débora,Aprovado
45514611,4,Tatuí,São Paulo,2021-03-27 11:46:04.767,2021-03-28 18:00:00,Fernando,Aprovado
30872039,4,Fundão,Espírito Santo,2021-05-23 15:08:39.630,2021-05-24 17:30:19,Fernando,Não Aprovado
32191485,3,São Paulo,São Paulo,2020-12-25 10:50:54.683,2021-01-01 09:59:19,Débora,Não Aprovado
41554013,1,Palmas,Tocantins,2021-02-05 15:34:02.503,2021-02-06 12:34:16,Débora,Aprovado
54216033,6,Florianópolis,Santa Catarina,2020-12-13 09:46:43.363,2020-12-17 12:46:30,Débora,Aprovado
133669854,1,Mairiporã,São Paulo,2021-01-01 14:40:46.637,2021-01-03 12:05:58,Débora,Aprovado
215197513,6,Itapemirim,Espírito Santo,2021-02-13 09:44:32.523,2021-02-14 17:37:52,Débora,Não Aprovado
25302371,1,Nova Alvorada do Sul,Mato Grosso do Sul,2021-06-14 18:00:00.000,2021-06-19 12:39:27,Débora,Aprovado
26797299,4,Teixeira de Freitas,Bahia,2021-05-01 18:00:00.000,2021-05-03 18:00:00,Fernando,Aprovado
30323374,9,São Paulo,São Paulo,2021-07-10 10:53:57.260,2021-07-11 14:26:25,Fernando,Aprovado
46782911,9,Taboão da Serra,São Paulo,2020-12-18 16:02:13.163,2021-01-09 09:32:51,Débora,Não Aprovado
134669320,10,Florianópolis,Santa Catarina,2021-03-21 18:00:00.000,2021-03-22 17:57:38,Fernando,Aprovado
30879610,2,São Paulo,São Paulo,2021-05-24 13:18:16.847,2021-05-27 14:22:48,Fernando,Aprovado
37540240,10,Fortaleza,Ceará,2021-06-10 16:18:37.647,2021-06-12 14:06:00,Débora,Não Aprovado
43665538,10,Governador Valadares,Minas Gerais,2021-04-11 17:24:25.997,2021-04-12 18:00:00,Fernando,Aprovado
56861138,2,Maricá,Rio de Janeiro,2021-02-26 17:11:38.240,2021-02-27 16:56:50,Débora,Aprovado
63197163,9,Valinhos,São Paulo,2021-06-25 15:54:08.000,2021-06-26 17:01:49,Fernando,Aprovado
161974232,8,São Paulo,São Paulo,2021-03-18 09:00:00.000,2021-03-18 18:00:00,Fernando,Aprovado
231758410,6,Armação dos Búzios,Rio de Janeiro,2020-11-26 11:14:57.743,2020-11-27 18:00:00,Débora,Aprovado
45494752,5,São Paulo,São Paulo,2021-02-06 14:22:12.713,2021-02-08 09:00:00,Fernando,Aprovado
128138548,9,Nova Friburgo,Rio de Janeiro,2021-01-23 10:28:22.033,2021-01-25 13:21:07,Débora,Aprovado
33831510,5,Teresina,Piauí,2020-12-21 09:00:00.000,2020-12-26 14:21:15,Fernando,Não Aprovado
42280153,5,Salvador,Bahia,2021-04-19 17:27:36.377,2021-04-23 15:36:39,Débora,Aprovado
45979447,9,São Paulo,São Paulo,2021-06-25 15:33:34.000,2021-06-26 16:51:20,Fernando,Aprovado
47244891,9,Mangaratiba,Rio de Janeiro,2020-12-03 09:00:00.000,2020-12-03 18:00:00,Débora,Aprovado
197405883,2,Balneário Camboriú,Santa Catarina,2021-03-29 16:33:51.400,2021-04-01 13:39:19,Débora,Aprovado
29187305,4,Monte Carmelo,Minas Gerais,2021-03-19 17:04:21.183,2021-03-21 12:57:58,Débora,Não Aprovado
37973527,9,Carpina,Pernambuco,2020-12-19 16:57:59.550,2020-12-31 16:12:34,Débora,Aprovado
47160462,9,Navegantes,Santa Catarina,2021-07-01 16:45:01.953,2021-07-04 10:53:25,Débora,Aprovado
26932613,10,Joinville,Santa Catarina,2021-04-18 18:00:00.000,2021-04-23 14:13:16,Débora,Aprovado
29493221,10,Cajuru,São Paulo,2021-03-19 15:59:56.707,2021-03-20 15:05:55,Débora,Aprovado
41406748,8,Cajazeiras,Paraíba,2020-11-23 09:00:00.000,2020-11-27 17:11:37,Débora,Aprovado
41979710,5,São Luís,Maranhão,2021-06-10 13:33:35.247,2021-06-12 13:25:27,Débora,Não Aprovado
45364922,1,Rio de Janeiro,Rio de Janeiro,2021-07-05 17:32:01.797,2021-07-10 12:27:02,Débora,Aprovado
96011640,5,Santa Rosa,Rio Grande do Sul,2021-04-25 09:00:00.000,2021-04-26 17:02:52,Fernando,Aprovado
157108425,5,Foz do Iguaçu,Paraná,2021-04-16 18:00:00.000,2021-04-18 12:15:49,Débora,Aprovado
24346160,1,Campo Grande,Mato Grosso do Sul,2021-06-27 17:13:00.447,2021-06-28 14:06:08,Débora,Aprovado
28272909,6,Porto Seguro,Bahia,2021-05-16 10:57:29.470,2021-05-17 15:34:14,Débora,Aprovado
38176313,2,Maricá,Rio de Janeiro,2021-07-08 09:00:00.000,2021-07-10 13:51:33,Débora,Aprovado
40588400,3,Recife,Pernambuco,2021-06-27 10:46:44.970,2021-06-28 18:00:00,Fernando,Não Aprovado
40597231,10,Natal,Rio Grande do Norte,2021-02-12 14:15:19.273,2021-02-14 14:55:22,Débora,Aprovado
56827190,6,Rio de Janeiro,Rio de Janeiro,2021-03-22 14:27:12.440,2021-03-25 15:02:40,Débora,Aprovado
231637402,9,Porto Alegre,Rio Grande do Sul,2020-12-25 18:00:00.000,2020-12-31 16:14:27,Débora,Aprovado
80193119,10,Belo Horizonte,Minas Gerais,2020-11-22 17:15:58.417,,,EM FILA
26054734,4,São Paulo,São Paulo,2020-11-22 17:09:16.793,,,EM FILA
31407838,1,Rio Bonito,Rio de Janeiro,2020-11-22 16:08:32.263,,,EM FILA
35986217,6,São Paulo,São Paulo,2020-11-22 16:27:59.757,,,EM FILA
33495057,3,Boa Vista,Roraima,2020-11-22 15:59:54.130,,,EM FILA
42060184,10,Macapá,Amapá,2020-11-22 16:25:26.503,,,EM FILA
37370370,10,Sirinhaém,Pernambuco,2020-11-22 16:37:23.323,,,EM FILA
41869370,3,Juiz de Fora,Minas Gerais,2020-11-22 16:38:36.783,,,EM FILA
49479818,3,Porto Velho,Rondônia,2021-07-18 17:34:20.157,,,EM FILA
157502252,6,Francisco Morato,São Paulo,2020-11-22 17:03:44.363,,,EM FILA
36046600,6,Santo Antônio do Descoberto,Goiás,2020-11-22 16:15:31.427,,,EM FILA
39318643,6,Extrema,Minas Gerais,2020-11-22 17:15:13.880,,,EM FILA
164875294,9,Cuiabá,Mato Grosso,2020-11-22 16:07:50.327,,,EM FILA
35028986,8,Rio Preto da Eva,Amazonas,2020-11-22 16:39:20.207,,,EM FILA
38568128,8,Tangará da Serra,Mato Grosso,2020-11-22 17:34:20.363,,,EM FILA
48106379,5,Goiânia,Goiás,2020-11-22 16:32:10.230,,,EM FILA
142725409,7,Maringá,Paraná,2020-11-22 15:58:53.277,,,EM FILA
229866201,6,Primavera do Leste,Mato Grosso,2021-07-18 17:52:56.200,,,EM FILA
161358709,5,Salvador,Bahia,2020-11-22 17:20:36.180,,,EM FILA
42749607,7,São Gonçalo,Rio de Janeiro,2020-11-22 16:32:58.547,,,EM FILA
48823106,7,Sorocaba,São Paulo,2020-11-22 17:23:20.563,,,EM FILA
89316126,10,Joinville,Santa Catarina,2020-11-22 16:39:30.330,,,EM FILA
176459984,5,Salvador,Bahia,2020-11-22 16:06:22.370,,,EM FILA
42454293,1,Balneário Camboriú,Santa Catarina,2020-11-22 17:08:14.017,,,EM FILA
50445982,7,Jaguaquara,Bahia,2020-11-22 16:29:07.203,,,EM FILA
212112713,2,Magé,Rio de Janeiro,2020-11-22 15:59:26.380,,,EM FILA
45140390,8,Carangola,Minas Gerais,2020-11-22 16:03:13.133,,,EM FILA
25417266,1,São Paulo,São Paulo,2020-11-22 17:41:43.833,,,EM FILA
36455152,4,Carnaúba dos Dantas,Rio Grande do Norte,2020-11-22 17:06:17.860,,,EM FILA
27946737,1,São Luís,Maranhão,2020-11-22 16:10:12.843,,,EM FILA
28947116,4,Guarulhos,São Paulo,2020-11-22 16:06:15.267,,,EM FILA
41513527,6,Viçosa,Minas Gerais,2020-11-22 17:29:12.710,,,EM FILA
47769856,6,Rio de Janeiro,Rio de Janeiro,2020-11-22 15:59:24.120,,,EM FILA
161346880,10,Francisco Beltrão,Paraná,2020-11-22 17:09:00.963,,,EM FILA
34803761,7,Pirassununga,São Paulo,2020-11-22 17:39:52.220,,,EM FILA
41847570,7,Nova Lima,Minas Gerais,2021-07-18 15:55:15.427,,,EM FILA
176995923,10,Campinas,São Paulo,2020-11-22 17:05:22.487,,,EM FILA
26401523,3,Itapema,Santa Catarina,2020-11-22 17:33:42.550,,,EM FILA
28683163,2,Jaguaruana,Ceará,2020-11-22 17:20:07.833,,,EM FILA
44863940,4,São Joaquim da Barra,São Paulo,2020-11-22 16:52:57.473,,,EM FILA
49818738,1,Toledo,Paraná,2021-07-19 10:04:54.897,,,EM FILA
153711806,3,Porto Alegre,Rio Grande do Sul,2020-11-21 16:06:05.177,,,EM FILA
190525795,9,Indaiatuba,São Paulo,2020-11-22 16:26:35.543,,,EM FILA
32122034,2,Içara,Santa Catarina,2020-11-22 17:30:07.077,,,EM FILA
41520584,7,Fortaleza,Ceará,2020-11-22 16:41:00.080,,,EM FILA
123141845,2,Alto Piquiri,Paraná,2020-11-22 16:28:26.267,,,EM FILA
38494316,3,São José dos Pinhais,Paraná,2020-11-22 16:30:10.210,,,EM FILA
40689647,2,Bataguassu,Mato Grosso do Sul,2020-11-22 17:21:46.130,,,EM FILA
41031476,3,Quitandinha,Paraná,2020-11-22 16:13:46.590,,,EM FILA
41334628,2,Pirapetinga,Minas Gerais,2020-11-22 16:42:10.380,,,EM FILA
176737649,5,Foz do Iguaçu,Paraná,2020-11-22 17:31:23.213,,,EM FILA
32898339,10,Petrolina,Pernambuco,2020-11-22 17:02:19.520,,,EM FILA
34475107,10,Jaraguá do Sul,Santa Catarina,2020-11-22 17:08:22.547,,,EM FILA
200425238,7,Bertioga,São Paulo,2020-11-22 17:28:14.507,,,EM FILA
32769111,8,Bragança,Pará,2020-11-22 16:42:31.827,,,EM FILA
43765421,5,Santa Rita do Sapucaí,Minas Gerais,2020-11-22 16:58:44.783,,,EM FILA
27433972,4,Nossa Senhora do Socorro,Sergipe,2020-11-22 16:03:24.703,,,EM FILA
36215981,1,João Pessoa,Paraíba,2020-11-22 16:59:50.053,,,EM FILA
53932014,4,Ilhéus,Bahia,2020-11-22 16:15:53.857,,,EM FILA
147970991,7,Guarulhos,São Paulo,2020-11-22 16:51:58.473,,,EM FILA
34526758,10,Recife,Pernambuco,2020-11-22 17:25:56.570,,,EM FILA
46332929,8,Curitiba,Paraná,2020-11-22 17:24:00.010,,,EM FILA
34481656,9,Camaçari,Bahia,2020-11-22 17:34:00.457,,,EM FILA
37736079,2,Itapeva,São Paulo,2020-11-22 16:20:08.550,,,EM FILA
130551516,10,Mangaratiba,Rio de Janeiro,2020-11-22 17:31:02.323,,,EM FILA
150248169,3,São Paulo,São Paulo,2020-11-22 17:22:53.340,,,EM FILA
37229582,3,Sarandi,Paraná,2020-11-22 16:07:27.743,,,EM FILA
49288144,5,Itaperuna,Rio de Janeiro,2020-11-22 17:11:52.883,,,EM FILA
130214248,6,Gramado,Rio Grande do Sul,2020-11-22 16:43:00.963,,,EM FILA
137249116,1,Cascavel,Paraná,2020-11-22 17:23:06.900,,,EM FILA
25014985,10,Quatis,Rio de Janeiro,2020-11-22 17:03:06.677,,,EM FILA
33774932,4,Rio de Janeiro,Rio de Janeiro,2020-11-22 17:34:46.513,,,EM FILA
43217744,10,Ibicaraí,Bahia,2020-11-22 17:04:52.393,,,EM FILA
43735662,3,Recife,Pernambuco,2020-11-22 15:59:23.477,,,EM FILA
151772412,7,Campo Belo,Minas Gerais,2020-11-22 17:12:12.907,,,EM FILA
40740064,6,Brumadinho,Minas Gerais,2020-11-22 17:00:47.450,,,EM FILA
45565057,3,Almenara,Minas Gerais,2021-06-10 09:00:00.000,,,EM FILA
93923642,1,Guarulhos,São Paulo,2020-11-22 15:58:23.190,,,EM FILA
44119351,10,José Bonifácio,São Paulo,2020-11-22 17:26:54.993,,,EM FILA
174015756,4,São José dos Campos,São Paulo,2021-03-27 18:00:00.000,,,EM FILA
28930524,7,Pindoretama,Ceará,2020-11-22 17:11:32.570,,,EM FILA
49958377,6,Goianésia,Goiás,2020-11-22 16:54:05.047,,,EM FILA
171563337,1,Brasília,Distrito Federal,2020-11-22 17:02:48.940,,,EM FILA
205447763,3,Paulínia,São Paulo,2020-11-22 16:43:28.633,,,EM FILA
141327704,4,Caruaru,Pernambuco,2020-11-22 17:29:28.317,,,EM FILA
154648454,1,Hulha Negra,Rio Grande do Sul,2020-11-22 17:26:47.653,,,EM FILA
29821669,7,Manaus,Amazonas,2020-11-22 17:07:18.753,,,EM FILA
29826309,5,Cáceres,Mato Grosso,2021-07-19 12:29:21.237,,,EM FILA
36450346,7,Crateús,Ceará,2020-11-22 16:43:04.363,,,EM FILA
40754358,7,Petrópolis,Rio de Janeiro,2020-11-22 16:04:07.993,,,EM FILA
138649591,2,Canindé de São Francisco,Sergipe,2020-11-21 16:06:56.893,,,EM FILA
160711933,7,São Paulo,São Paulo,2020-11-22 16:35:00.427,,,EM FILA
203990110,9,Miguel Pereira,Rio de Janeiro,2020-11-22 16:17:12.353,,,EM FILA
208352301,1,Botucatu,São Paulo,2020-11-22 16:55:17.927,,,EM FILA
87468401,8,Alagoinhas,Bahia,2020-11-22 17:27:35.277,,,EM FILA
120625201,10,Manaus,Amazonas,2020-11-22 16:49:20.647,,,EM FILA
28168811,7,Duque de Caxias,Rio de Janeiro,2020-11-22 16:57:58.443,,,EM FILA
28816898,3,São Lourenço,Minas Gerais,2020-11-22 16:12:54.447,,,EM FILA
43185288,4,Campinas,São Paulo,2020-11-22 17:07:51.323,,,EM FILA
177416748,10,São Paulo,São Paulo,2020-11-22 17:23:51.823,,,EM FILA
34581581,1,Joinville,Santa Catarina,2020-11-22 16:05:21.897,,,EM FILA
46082634,10,Blumenau,Santa Catarina,2020-11-22 16:12:08.367,,,EM FILA
26149845,6,Ilhéus,Bahia,2020-11-22 16:08:07.957,,,EM FILA
58148999,6,Sumaré,São Paulo,2020-11-22 17:11:19.043,,,EM FILA
95485308,9,Barbacena,Minas Gerais,2020-11-22 16:45:20.617,,,EM FILA
43392754,1,Rio Verde,Goiás,2020-11-22 15:59:38.763,,,EM FILA
45005096,10,Francisco Morato,São Paulo,2020-11-22 16:38:08.017,,,EM FILA
187507214,5,Recife,Pernambuco,2020-11-22 17:18:19.557,,,EM FILA
33657291,3,Laurentino,Santa Catarina,2020-11-22 16:45:44.097,,,EM FILA
34232535,2,Juiz de Fora,Minas Gerais,2021-04-11 13:31:42.097,,,EM FILA
40004108,3,Arapongas,Paraná,2020-11-22 17:40:58.193,,,EM FILA
37174333,1,Vila Velha,Espírito Santo,2020-11-22 17:29:27.263,,,EM FILA
48703539,7,Tijucas,Santa Catarina,2021-05-09 14:41:00.850,,,EM FILA
50072682,4,São Bernardo do Campo,São Paulo,2020-11-22 17:13:22.123,,,EM FILA
55786899,1,Rio de Janeiro,Rio de Janeiro,2020-11-22 16:43:52.493,,,EM FILA
132406676,3,Paulo Afonso,Bahia,2020-11-22 17:14:43.887,,,EM FILA
175350144,3,Sorocaba,São Paulo,2020-11-22 17:13:03.930,,,EM FILA
42222115,6,Florianópolis,Santa Catarina,2020-11-22 16:01:06.723,,,EM FILA
35296270,5,Vila Velha,Espírito Santo,2020-11-22 15:58:41.200,,,EM FILA
37496091,1,Manaus,Amazonas,2020-11-22 16:50:12.320,,,EM FILA
43987911,9,Cotriguaçu,Mato Grosso,2020-11-22 16:01:26.453,,,EM FILA
198891334,5,Teixeira de Freitas,Bahia,2020-11-22 16:06:22.050,,,EM FILA
40408202,5,Curitiba,Paraná,2020-11-22 16:04:50.593,,,EM FILA
138067834,6,São José do Rio Pardo,São Paulo,2020-11-22 16:15:15.290,,,EM FILA
227709542,2,São Luís,Maranhão,2020-11-21 16:00:24.810,,,EM FILA
152451495,3,Feira de Santana,Bahia,2020-11-22 16:20:13.917,,,EM FILA
161679329,6,Brasília,Distrito Federal,2020-11-22 16:20:44.567,,,EM FILA
30424929,2,Itajaí,Santa Catarina,2020-11-22 17:36:54.877,,,EM FILA
35070194,6,Campo Grande,Mato Grosso do Sul,2020-11-22 16:35:56.120,,,EM FILA
36300392,5,Sorriso,Mato Grosso,2020-11-22 16:01:21.437,,,EM FILA
37915409,6,Castanhal,Pará,2020-11-22 16:18:28.337,,,EM FILA
43959370,5,Recife,Pernambuco,2020-11-22 16:47:38.087,,,EM FILA
231160618,1,São Paulo,São Paulo,2020-11-22 17:32:07.163,,,EM FILA
24840509,8,Santa Rita,Paraíba,2020-11-22 16:52:20.953,,,EM FILA
26320413,2,Igarapé-Miri,Pará,2020-11-22 16:47:16.440,,,EM FILA
28443619,1,Florianópolis,Santa Catarina,2020-11-22 16:30:50.797,,,EM FILA
30314763,3,São Paulo,São Paulo,2020-11-22 16:33:10.663,,,EM FILA
43196028,4,Maricá,Rio de Janeiro,2020-11-22 16:04:38.507,,,EM FILA
92306753,2,Mimoso do Sul,Espírito Santo,2020-11-21 16:07:41.233,,,EM FILA
130752625,9,São Paulo,São Paulo,2020-11-22 16:50:48.503,,,EM FILA
178724348,6,Nova Aurora,Paraná,2020-11-22 16:43:58.167,,,EM FILA
191397243,5,Aracruz,Espírito Santo,2020-11-22 17:22:42.820,,,EM FILA
32124419,2,Sales Oliveira,São Paulo,2021-07-18 18:00:00.000,,,EM FILA
35434441,10,São Luís,Maranhão,2020-11-21 15:58:27.473,,,EM FILA
36909384,2,Itapajé,Ceará,2020-11-22 17:40:55.723,,,EM FILA
47168098,6,Uberlândia,Minas Gerais,2020-11-21 16:06:53.307,,,EM FILA
168991078,3,Duque de Caxias,Rio de Janeiro,2020-11-22 15:58:42.007,,,EM FILA
25754153,6,Campo Belo,Minas Gerais,2020-11-22 17:08:47.433,,,EM FILA
33713560,10,Rio de Janeiro,Rio de Janeiro,2020-11-22 16:24:14.060,,,EM FILA
36805922,9,Sobral,Ceará,2020-11-22 16:49:52.420,,,EM FILA
34014219,2,Rio Bonito,Rio de Janeiro,2020-11-22 16:06:50.480,,,EM FILA
45336735,9,Feira de Santana,Bahia,2020-11-22 16:19:25.690,,,EM FILA
51639190,6,Niterói,Rio de Janeiro,2020-11-22 16:07:13.633,,,EM FILA
53452761,6,Ibotirama,Bahia,2020-11-22 16:51:23.160,,,EM FILA
122103453,1,São Paulo,São Paulo,2020-11-21 16:06:06.673,,,EM FILA
34788673,8,São Paulo,São Paulo,2020-11-22 17:06:54.833,,,EM FILA
89579335,10,Goiana,Pernambuco,2020-11-22 16:29:35.523,,,EM FILA
216623817,8,Porto Alegre,Rio Grande do Sul,2020-11-22 16:08:56.797,,,EM FILA
37972341,2,Rio de Janeiro,Rio de Janeiro,2020-11-22 16:38:35.380,,,EM FILA
46370388,3,Patos,Paraíba,2020-11-22 16:58:54.230,,,EM FILA
161369145,2,Valinhos,São Paulo,2020-11-22 16:05:20.817,,,EM FILA
38956448,7,Niterói,Rio de Janeiro,2020-11-22 16:09:12.580,,,EM FILA
40605289,5,Santa Maria,Rio Grande do Sul,2020-11-22 16:53:08.380,,,EM FILA
153551265,2,Guarulhos,São Paulo,2020-11-22 17:27:38.187,,,EM FILA
45568144,6,Guaçuí,Espírito Santo,2020-11-21 16:03:18.923,,,EM FILA
207433214,3,Barreiras,Bahia,2020-11-22 16:29:20.660,,,EM FILA
23966579,8,Belo Horizonte,Minas Gerais,2020-11-22 17:39:47.613,,,EM FILA
26055267,8,Feira de Santana,Bahia,2020-11-22 16:23:51.993,,,EM FILA
35776434,6,São Paulo,São Paulo,2020-11-22 16:36:55.993,,,EM FILA
38387173,6,Palhoça,Santa Catarina,2020-11-22 16:42:11.793,,,EM FILA
33466370,2,Serra,Espírito Santo,2021-07-18 11:47:15.703,,,EM FILA
58959177,8,Caxias do Sul,Rio Grande do Sul,2020-11-22 16:35:50.740,,,EM FILA
190081357,8,Mogi das Cruzes,São Paulo,2020-11-22 16:05:21.007,,,EM FILA
32195371,10,Belo Horizonte,Minas Gerais,2021-07-19 09:50:56.283,,,EM FILA
24125284,3,Garopaba,Santa Catarina,2020-11-22 16:10:44.830,,,EM FILA
44135835,8,São Paulo,São Paulo,2020-11-22 16:45:04.137,,,EM FILA
59120510,3,Itagibá,Bahia,2021-02-27 18:00:00.000,,,EM FILA
42281320,3,Capela do Alto,São Paulo,2020-11-22 16:54:33.623,,,EM FILA
45521806,10,Brasília,Distrito Federal,2020-11-22 16:19:29.243,,,EM FILA
195330136,5,Campinas,São Paulo,2020-11-22 17:00:02.630,,,EM FILA
39044254,6,Ibiúna,São Paulo,2020-11-21 15:57:45.923,,,EM FILA
178427815,5,Abaetetuba,Pará,2020-11-22 16:03:09.663,,,EM FILA
40045883,1,Gaspar,Santa Catarina,2020-11-22 16:19:45.583,,,EM FILA
50663423,1,Rio de Janeiro,Rio de Janeiro,2020-11-22 17:06:01.707,,,EM FILA
62847270,1,João Pessoa,Paraíba,2020-11-22 16:27:27.750,,,EM FILA
26520433,8,Petrolina,Pernambuco,2020-11-22 17:34:50.680,,,EM FILA
42874488,8,Rio de Janeiro,Rio de Janeiro,2020-11-21 16:03:36.143,,,EM FILA
30740835,8,Barreiras,Bahia,2020-11-22 16:55:54.877,,,EM FILA
44514996,5,Lauro de Freitas,Bahia,2020-11-22 16:57:07.077,,,EM FILA
138173478,10,São Leopoldo,Rio Grande do Sul,2020-11-22 17:17:38.413,,,EM FILA
26328774,5,Vitória da Conquista,Bahia,2020-11-22 16:18:04.477,,,EM FILA
48076059,1,Cascavel,Ceará,2020-11-22 17:04:44.037,,,EM FILA
83931260,3,São Paulo,São Paulo,2020-11-22 16:18:48.980,,,EM FILA
205031080,4,Fortaleza,Ceará,2020-11-22 16:21:10.280,,,EM FILA
37023579,7,São Paulo,São Paulo,2020-11-22 17:37:11.387,,,EM FILA
81390348,6,São José da Laje,Alagoas,2020-11-21 16:09:22.270,,,EM FILA
214532016,4,Salvador,Bahia,2020-11-22 16:26:22.803,,,EM FILA
27947736,8,Fortaleza,Ceará,2020-11-21 16:04:54.483,,,EM FILA
41346670,1,São Paulo,São Paulo,2020-11-22 17:10:57.883,,,EM FILA
67050170,8,Guaíra,Paraná,2020-11-22 16:06:59.977,,,EM FILA
124819246,10,Brasília,Distrito Federal,2020-11-22 16:12:16.973,,,EM FILA
44579650,5,Palotina,Paraná,2020-11-22 16:09:13.677,,,EM FILA
143853783,10,Belém,Pará,2020-11-22 17:23:25.573,,,EM FILA
195449255,4,Dionísio Cerqueira,Santa Catarina,2021-05-13 09:00:00.000,,,EM FILA
43593794,3,João Pessoa,Paraíba,2020-11-22 17:24:30.973,,,EM FILA
45245056,5,São Paulo,São Paulo,2020-11-22 16:32:22.933,,,EM FILA
96801700,8,Santo André,São Paulo,2021-07-19 11:57:17.587,,,EM FILA
203257380,1,Camaçari,Bahia,2020-11-22 15:58:27.240,,,EM FILA
30692539,8,São Miguel Arcanjo,São Paulo,2020-11-22 17:09:47.793,,,EM FILA
28460729,7,São Paulo,São Paulo,2020-11-22 17:17:22.350,,,EM FILA
31703030,3,Marabá,Pará,2020-11-22 16:27:56.720,,,EM FILA
44606330,2,Nova Friburgo,Rio de Janeiro,2020-11-22 16:16:37.237,,,EM FILA
187726366,4,São João Nepomuceno,Minas Gerais,2021-01-09 12:03:41.627,,,EM FILA
166143323,10,Mandaguari,Paraná,2020-11-21 15:59:37.003,,,EM FILA
209563139,6,São Paulo,São Paulo,2020-11-22 16:26:02.317,,,EM FILA
29862917,6,São Lourenço,Minas Gerais,2020-11-22 16:13:26.797,,,EM FILA
98056108,5,Ubatuba,São Paulo,2021-07-18 18:00:00.000,,,EM FILA
57494506,6,São João Del Rei,Minas Gerais,2020-11-22 17:02:55.727,,,EM FILA
112007647,9,Teresópolis,Rio de Janeiro,2020-11-21 16:01:37.683,,,EM FILA
24023556,1,Tangará da Serra,Mato Grosso,2021-07-19 12:08:23.437,,,EM FILA
43290622,1,Aparecida de Goiânia,Goiás,2020-11-22 17:01:22.350,,,EM FILA
