Código do Cliente,Tipo de Negócio,Cidade,Estado,Solicitacao de Cadastro,Data de Conclusao da análise do time A,Status da Análise do Time A,Analista do time A
41094070,1,Pedrinhas,Sergipe,2021-03-05 18:00:00.000,2021-03-06 18:00:00,Suspeito,Marcos
42390431,5,Tianguá,Ceará,2021-01-01 14:20:12.593,2021-01-01 18:00:00,Suspeito,Marina
167471086,4,Campinas,São Paulo,2021-06-20 15:21:22.000,2021-06-21 12:53:30,Suspeito,Maria
173225775,7,Buritis,Rondônia,2021-01-03 10:00:43.277,2021-01-03 14:03:53,Suspeito,Marina
29397382,10,Chapecó,Santa Catarina,2021-04-10 15:35:55.857,2021-04-11 09:38:27,Suspeito,Marcos
31736580,6,Alto do Rodrigues,Rio Grande do Norte,2021-03-12 18:00:00.000,2021-03-14 09:00:00,Suspeito,Marina
46046849,10,Caxias do Sul,Rio Grande do Sul,2020-12-14 11:36:25.203,2020-12-17 15:40:45,Suspeito,Marcos
121529758,5,Princesa Isabel,Paraíba,2020-11-23 09:02:55.803,2020-11-23 18:00:00,Suspeito,Marcos
151941432,7,Cuiabá,Mato Grosso,2020-11-21 16:16:54.347,2020-11-22 18:00:00,Suspeito,Marina
27319028,7,São Vicente,São Paulo,2021-02-13 14:10:27.460,2021-02-14 09:29:42,Suspeito,Marcos
38717261,10,Jaguariúna,São Paulo,2021-03-25 17:06:28.657,2021-03-26 11:44:56,Suspeito,Marcos
71068145,1,Presidente Dutra,Maranhão,2021-05-01 09:28:23.653,2021-05-01 17:10:21,Suspeito,Fernanda
86910517,6,Curitiba,Paraná,2021-04-03 18:00:00.000,2021-04-04 18:00:00,Suspeito,Marcos
28900066,3,Natal,Rio Grande do Norte,2021-04-15 17:36:19.047,2021-04-16 12:03:33,Suspeito,Marcos
35460926,9,Guaratinga,Bahia,2021-01-30 17:12:25.070,2021-01-31 15:35:20,Suspeito,Marcos
46965216,10,Moita Bonita,Sergipe,2021-05-06 13:57:16.403,2021-05-06 18:00:00,Suspeito,Fernanda
106537634,3,Marabá,Pará,2021-07-05 18:00:00.000,2021-07-08 17:37:26,Suspeito,Maria
106907418,3,Volta Redonda,Rio de Janeiro,2021-03-19 16:54:18.840,2021-03-20 15:45:59,Suspeito,Marcos
133179978,2,Serra da Saudade,Minas Gerais,2020-11-06 14:47:41.987,2020-11-07 17:48:40,Suspeito,Marina
145944790,8,Manaus,Amazonas,2021-02-28 16:20:32.193,2021-03-01 09:15:41,Suspeito,Marcos
177739460,3,Porto Velho,Rondônia,2021-06-19 16:36:22.000,2021-06-20 16:21:24,Suspeito,Maria
25212677,6,Manaus,Amazonas,2021-01-02 17:51:12.317,2021-01-03 16:22:12,Suspeito,Marina
31400563,7,Itumbiara,Goiás,2021-04-12 15:18:23.270,2021-04-15 09:35:52,Suspeito,Marcos
154231892,6,Jaguaruana,Ceará,2021-05-01 10:16:59.930,2021-05-01 18:00:00,Suspeito,Fernanda
227491067,7,Santa Cecília do Pavão,Paraná,2021-02-21 10:55:00.583,2021-02-22 10:18:02,Suspeito,Marcos
30275475,3,Carapebus,Rio de Janeiro,2020-12-10 18:00:00.000,2020-12-11 15:50:34,Suspeito,Marina
33365491,3,Ariquemes,Rondônia,2021-05-23 11:42:01.657,2021-05-23 18:00:00,Suspeito,Maria
24996609,2,Natal,Rio Grande do Norte,2020-11-08 15:20:35.693,2020-11-12 09:00:00,Suspeito,Marina
28925641,9,Sousa,Paraíba,2021-05-02 18:00:00.000,2021-05-03 18:00:00,Suspeito,Fernanda
100954437,7,Cabedelo,Paraíba,2021-02-08 18:00:00.000,2021-02-11 14:43:53,Suspeito,Marcos
148392252,4,Florianópolis,Santa Catarina,2020-12-20 18:00:00.000,2020-12-21 09:19:43,Suspeito,Marina
28165258,5,Cruz Alta,Rio Grande do Sul,2021-02-28 15:39:05.633,2021-03-01 09:00:00,Suspeito,Marcos
29583291,10,Jaraguari,Mato Grosso do Sul,2021-06-24 15:23:53.000,2021-06-25 11:16:43,Suspeito,Maria
35151568,4,Goiânia,Goiás,2021-02-20 14:54:20.000,2021-02-21 14:26:21,Suspeito,Marina
41598608,1,Maragogipe,Bahia,2021-02-13 10:11:20.880,2021-02-14 09:00:00,Suspeito,Marcos
116974970,8,Goiânia,Goiás,2020-11-29 16:53:06.810,2020-12-03 09:50:06,Suspeito,Marina
143349206,7,Uruguaiana,Rio Grande do Sul,2021-05-10 15:15:23.990,2021-05-10 18:00:00,Suspeito,Marcos
24273409,4,São Miguel do Guamá,Pará,2021-03-27 18:00:00.000,2021-03-28 16:47:13,Suspeito,Marcos
28181808,5,Jaboatão dos Guararapes,Pernambuco,2021-05-03 14:25:13.160,2021-05-06 09:00:00,Suspeito,Fernanda
33676791,4,Itatira,Ceará,2021-06-26 18:00:00.000,2021-06-27 18:00:00,Suspeito,Maria
33738759,1,Juiz de Fora,Minas Gerais,2021-06-17 14:37:31.833,2021-06-18 12:03:15,Suspeito,Maria
47285194,8,Medeiros Neto,Bahia,2021-07-01 16:35:54.697,2021-07-02 15:32:15,Suspeito,Maria
192095832,7,Votorantim,São Paulo,2020-11-12 17:49:01.217,2020-11-13 18:00:00,Suspeito,Marina
26934147,10,Angatuba,São Paulo,2021-06-04 15:21:49.003,2021-06-05 15:02:53,Suspeito,Maria
27087083,5,Indaiatuba,São Paulo,2021-03-08 14:34:16.497,2021-03-08 18:00:00,Suspeito,Marcos
27200932,4,Tauá,Ceará,2021-01-23 09:23:03.143,2021-01-23 18:00:00,Suspeito,Marina
28738044,2,Cruzeiro do Sul,Acre,2021-05-27 12:43:22.523,2021-05-28 11:19:26,Suspeito,Maria
33401127,4,Cuiabá,Mato Grosso,2020-12-13 17:10:03.583,2020-12-17 14:47:03,Suspeito,Marina
35630676,1,Rio de Janeiro,Rio de Janeiro,2021-02-22 15:20:46.617,2021-02-25 13:57:41,Suspeito,Marcos
43746774,6,Ariquemes,Rondônia,2021-06-03 18:00:00.000,2021-06-04 18:00:00,Suspeito,Maria
46433222,5,Caratinga,Minas Gerais,2021-03-26 17:02:01.543,2021-03-27 15:37:49,Suspeito,Marcos
61469655,4,Linhares,Espírito Santo,2020-11-16 17:14:54.583,2020-11-19 17:24:12,Suspeito,Marina
82981136,10,Guaratinguetá,São Paulo,2021-06-26 14:34:19.000,2021-06-27 14:16:19,Suspeito,Maria
91841154,9,Arcoverde,Pernambuco,2021-04-25 18:00:00.000,2021-04-26 18:00:00,Suspeito,Fernanda
130271956,3,João Câmara,Rio Grande do Norte,2021-02-12 09:45:22.003,2021-02-12 17:44:08,Suspeito,Marcos
28610943,4,São Gotardo,Minas Gerais,2021-03-29 18:00:00.000,2021-04-01 18:00:00,Suspeito,Marcos
31531873,2,Caratinga,Minas Gerais,2021-05-08 18:00:00.000,2021-05-09 17:55:13,Suspeito,Marcos
47660322,7,São José do Rio Preto,São Paulo,2021-05-03 16:28:41.990,2021-05-03 18:00:00,Suspeito,Marcos
124479760,8,Pedra Branca,Ceará,2021-05-29 15:07:50.320,2021-05-30 12:34:23,Suspeito,Maria
169719501,6,Pedreiras,Maranhão,2021-06-04 09:00:00.000,2021-06-04 18:00:00,Suspeito,Maria
201947572,5,Patos,Paraíba,2021-06-19 18:00:00.000,2021-06-20 18:00:00,Suspeito,Maria
216539376,4,Florianópolis,Santa Catarina,2020-12-14 15:18:04.100,2020-12-18 15:55:56,Suspeito,Marina
24445785,2,São Felipe,Bahia,2021-04-09 15:52:21.953,2021-04-10 09:16:43,Suspeito,Fernanda
25610903,9,Caruaru,Pernambuco,2021-07-05 11:52:09.747,2021-07-08 11:38:38,Suspeito,Maria
29762489,7,Marialva,Paraná,2021-05-01 11:45:07.207,2021-05-01 18:00:00,Suspeito,Fernanda
31618392,10,Macapá,Amapá,2021-03-05 18:00:00.000,2021-03-06 18:00:00,Suspeito,Marcos
31697136,5,Capanema,Pará,2021-03-29 12:40:29.690,2021-03-29 17:39:27,Suspeito,Fernanda
42555242,1,São Bernardo,Maranhão,2021-04-04 09:00:00.000,2021-04-08 09:00:00,Suspeito,Fernanda
44585238,10,Sousa,Paraíba,2021-05-20 11:39:52.173,2021-05-21 14:15:33,Suspeito,Maria
44881586,3,Sumaré,São Paulo,2021-07-03 11:42:10.577,2021-07-04 11:00:15,Suspeito,Maria
44946560,4,Teófilo Otoni,Minas Gerais,2020-12-14 11:37:21.440,2020-12-17 18:00:00,Suspeito,Marina
67904936,5,São João da Barra,Rio de Janeiro,2021-03-25 14:18:50.720,2021-03-26 12:29:41,Suspeito,Marcos
27140058,8,Santa Cruz do Sul,Rio Grande do Sul,2021-01-29 13:53:24.777,2021-01-30 13:49:51,Suspeito,Marcos
38220063,10,São João Del Rei,Minas Gerais,2021-04-16 18:00:00.000,2021-04-17 18:00:00,Suspeito,Fernanda
50352930,7,Barra Mansa,Rio de Janeiro,2021-06-12 11:49:49.710,2021-06-13 10:03:46,Suspeito,Maria
92058713,5,Itajaí,Santa Catarina,2021-02-25 17:25:36.190,2021-02-26 10:35:31,Suspeito,Marcos
39400267,3,Cabedelo,Paraíba,2021-05-28 14:03:19.210,2021-05-28 18:00:00,Suspeito,Maria
39618989,4,São Paulo,São Paulo,2020-11-13 11:14:20.407,2020-11-14 17:16:05,Suspeito,Marina
41953627,6,João Pessoa,Paraíba,2020-12-14 18:00:00.000,2020-12-19 09:53:04,Suspeito,Marina
109006902,9,Londrina,Paraná,2020-11-20 12:56:07.260,2020-11-21 10:13:21,Suspeito,Marina
203330345,4,Ribeirópolis,Sergipe,2021-04-26 13:35:36.227,2021-04-29 11:52:29,Suspeito,Marcos
24028090,5,Ibaté,São Paulo,2020-12-07 09:42:10.090,2020-12-07 16:46:53,Suspeito,Marcos
26069678,1,Bento Gonçalves,Rio Grande do Sul,2021-02-01 18:00:00.000,2021-02-04 18:00:00,Suspeito,Marcos
36522547,6,Serra,Espírito Santo,2021-04-22 14:03:07.807,2021-04-22 18:00:00,Suspeito,Fernanda
101314354,3,Rio de Janeiro,Rio de Janeiro,2021-06-11 18:00:00.000,2021-06-12 16:40:19,Suspeito,Maria
133317266,10,Entre-Ijuís,Rio Grande do Sul,2021-01-09 18:00:00.000,2021-01-10 12:03:18,Suspeito,Marina
40395984,5,São Paulo,São Paulo,2021-02-15 18:00:00.000,2021-02-20 16:33:48,Suspeito,Marina
47140825,7,Juiz de Fora,Minas Gerais,2021-02-11 17:54:19.440,2021-02-12 15:17:41,Suspeito,Marcos
160120480,5,Palmas,Tocantins,2021-03-14 17:09:32.857,2021-03-15 12:33:51,Suspeito,Marcos
37780845,9,Natal,Rio Grande do Norte,2021-02-11 14:03:58.873,2021-02-12 11:32:19,Suspeito,Marcos
50260752,2,Rio Bananal,Espírito Santo,2021-04-29 09:00:00.000,2021-04-29 17:55:16,Suspeito,Fernanda
117024024,8,Manaus,Amazonas,2021-05-27 13:10:34.150,2021-05-28 13:07:20,Suspeito,Maria
141192038,4,Viana,Espírito Santo,2021-04-12 10:23:25.537,2021-04-12 17:34:47,Suspeito,Marcos
167193194,4,Lajeado,Rio Grande do Sul,2020-11-26 18:00:00.000,2020-11-27 17:51:03,Suspeito,Marcos
28049714,4,Gurupi,Tocantins,2020-12-10 17:43:24.067,2020-12-11 13:43:42,Suspeito,Marcos
35754210,6,Porto Seguro,Bahia,2020-11-27 16:57:27.433,2020-11-28 15:16:53,Suspeito,Marcos
38776376,5,Campina Grande,Paraíba,2021-04-01 15:48:32.067,2021-04-02 13:45:35,Suspeito,Marcos
39435016,2,Fernando Falcão,Maranhão,2021-05-03 10:41:17.660,2021-05-06 10:37:18,Suspeito,Joao
42386761,1,Taubaté,São Paulo,2021-06-11 14:05:46.687,2021-06-12 13:58:59,Suspeito,Maria
49207250,5,Livramento de Nossa Senhora,Bahia,2020-12-13 10:46:01.367,2020-12-14 10:25:15,Suspeito,Marcos
103908056,3,Ariquemes,Rondônia,2021-06-03 18:00:00.000,2021-06-04 18:00:00,Suspeito,Maria
197058091,6,Juiz de Fora,Minas Gerais,2021-05-15 09:52:02.010,2021-05-16 09:33:52,Suspeito,Maria
233789643,9,Xapuri,Acre,2021-04-25 13:47:11.807,2021-04-26 09:00:00,Suspeito,Fernanda
30729331,4,Jacareí,São Paulo,2021-04-29 09:00:00.000,2021-04-29 18:00:00,Suspeito,Fernanda
44105976,3,Teresina,Piauí,2021-04-09 17:57:31.143,2021-04-10 14:46:30,Suspeito,Marcos
45309372,5,João Pessoa,Paraíba,2021-05-23 10:38:51.830,2021-05-23 18:00:00,Suspeito,Maria
50542957,10,Salvador,Bahia,2021-05-23 15:47:18.367,2021-05-24 16:26:50,Suspeito,Marcos
61240522,5,Carangola,Minas Gerais,2021-04-26 18:00:00.000,2021-04-29 18:00:00,Suspeito,Fernanda
36855730,7,Itajaí,Santa Catarina,2021-01-25 16:09:20.747,2021-01-28 10:54:27,Suspeito,Marina
44656805,8,Sousa,Paraíba,2020-11-23 09:00:00.000,2020-11-23 18:00:00,Suspeito,Marcos
47370805,10,Edealina,Goiás,2021-01-24 12:06:21.987,2021-01-24 15:40:56,Suspeito,Marcos
50143293,1,Anápolis,Goiás,2021-04-12 15:36:00.443,2021-04-15 09:46:13,Suspeito,Marcos
60135814,1,São Paulo,São Paulo,2021-07-15 15:54:43.297,2021-07-15 17:21:24,Suspeito,Marcos
171231613,9,Bela Cruz,Ceará,2021-06-28 10:17:51.533,2021-06-28 18:00:00,Suspeito,Maria
43436571,3,Goiânia,Goiás,2021-04-29 13:33:41.420,2021-04-30 09:13:21,Suspeito,Marcos
46835675,1,Xapuri,Acre,2021-05-23 11:52:16.710,2021-05-23 17:15:51,Suspeito,Maria
172029493,8,Conselheiro Pena,Minas Gerais,2021-06-25 11:47:18.000,2021-06-26 10:41:11,Suspeito,Maria
213385501,9,Grajaú,Maranhão,2021-05-08 11:25:03.867,2021-05-08 18:00:00,Suspeito,Fernanda
220452479,6,Teresina,Piauí,2021-06-14 15:19:00.050,2021-06-17 11:53:21,Suspeito,Maria
26445633,9,Várzea Grande,Mato Grosso,2021-02-04 16:25:47.983,2021-02-04 18:00:00,Suspeito,Marcos
39319475,8,Anastácio,Mato Grosso do Sul,2021-03-19 18:00:00.000,2021-03-20 17:44:24,Suspeito,Marcos
27343897,10,Igarapé,Minas Gerais,2021-05-13 18:00:00.000,2021-05-15 09:00:00,Suspeito,Maria
35357443,1,Terra Roxa,São Paulo,2021-04-25 15:05:04.357,2021-04-26 09:00:00,Suspeito,Fernanda
35697892,4,Iretama,Paraná,2021-05-06 09:00:00.000,2021-05-06 18:00:00,Suspeito,Marcos
42521205,6,Sete Lagoas,Minas Gerais,2021-04-18 18:00:00.000,2021-04-23 10:07:21,Suspeito,Fernanda
46346555,4,Santa Fé do Sul,São Paulo,2020-11-19 11:36:54.847,2020-11-19 18:00:00,Suspeito,Marina
211828727,2,Piracicaba,São Paulo,2021-04-29 09:00:00.000,2021-04-29 18:00:00,Suspeito,Fernanda
38808755,3,Capanema,Pará,2021-05-23 13:41:37.983,2021-05-24 13:38:18,Suspeito,Maria
39321494,9,Juazeirinho,Paraíba,2021-07-15 18:00:00.000,2021-07-16 18:00:00,Suspeito,Maria
42690621,5,São Gonçalo dos Campos,Bahia,2021-06-12 15:02:22.690,2021-06-13 14:17:57,Suspeito,Maria
42832794,4,Niterói,Rio de Janeiro,2021-01-11 10:14:54.010,2021-01-11 14:01:23,Falso Positivo,Marina
50023737,3,Presidente Dutra,Maranhão,2021-06-10 10:57:46.037,2021-06-11 10:38:08,Suspeito,Maria
144040131,8,São Paulo,São Paulo,2021-06-20 16:25:04.350,2021-06-21 13:17:13,Suspeito,Maria
24891531,9,Rio de Janeiro,Rio de Janeiro,2020-11-30 15:32:57.027,2020-12-03 14:09:16,Suspeito,Marina
26726887,10,Palmas,Tocantins,2020-11-26 16:46:52.643,2020-11-27 16:24:28,Suspeito,Marina
29448063,5,Belo Horizonte,Minas Gerais,2021-02-20 09:11:20.973,2021-02-21 09:00:00,Suspeito,Marina
41271179,9,Pirenópolis,Goiás,2021-05-02 18:00:00.000,2021-05-03 17:18:47,Suspeito,Fernanda
48639260,5,João Pessoa,Paraíba,2021-03-27 18:00:00.000,2021-03-28 17:23:27,Suspeito,Marcos
50462660,6,São Paulo,São Paulo,2021-05-28 17:18:04.440,2021-05-29 17:26:35,Suspeito,Maria
183987415,2,Viana,Espírito Santo,2021-04-12 11:09:05.510,2021-04-15 09:00:00,Suspeito,Marcos
206334916,6,Ubaíra,Bahia,2021-01-28 17:04:20.957,2021-01-28 18:00:00,Suspeito,Marcos
31123097,4,Fundão,Espírito Santo,2021-05-20 16:21:26.350,2021-05-21 16:06:01,Suspeito,Maria
31941717,9,Tupi Paulista,São Paulo,2020-12-20 14:59:36.313,2020-12-25 09:04:09,Suspeito,Marcos
25338459,10,Rio de Janeiro,Rio de Janeiro,2021-06-27 15:26:02.610,2021-06-28 15:18:25,Suspeito,Maria
26086383,8,Jaciara,Mato Grosso,2021-05-02 10:08:26.053,2021-05-03 17:00:04,Suspeito,Fernanda
93332807,9,Santa Rosa,Rio Grande do Sul,2021-04-25 09:11:39.647,2021-04-25 18:00:00,Suspeito,Fernanda
229320698,2,Macapá,Amapá,2021-02-15 16:37:26.863,2021-02-15 18:00:00,Suspeito,Marcos
38392394,4,Venâncio Aires,Rio Grande do Sul,2021-06-24 17:03:17.000,2021-06-25 15:44:01,Suspeito,Maria
42290271,5,Cabo Frio,Rio de Janeiro,2021-05-20 18:00:00.000,2021-05-21 18:00:00,Suspeito,Maria
95040625,6,Brasília,Distrito Federal,2021-03-29 12:48:02.090,2021-04-01 10:06:37,Suspeito,Marcos
143997656,6,Guarapuava,Paraná,2021-07-15 17:31:15.500,2021-07-16 16:55:29,Suspeito,Maria
26501886,2,Moita Bonita,Sergipe,2021-04-03 17:39:39.720,2021-04-04 17:00:47,Suspeito,Marcos
37245737,5,Água Boa,Mato Grosso,2021-05-10 18:00:00.000,2021-05-13 15:32:47,Suspeito,Maria
40731418,4,Ijuí,Rio Grande do Sul,2021-05-29 13:54:45.433,2021-05-30 16:46:41,Suspeito,Maria
43675882,7,Porto Franco,Maranhão,2021-03-19 12:52:45.610,2021-03-19 15:05:41,Suspeito,Marcos
44851836,4,Limeira,São Paulo,2021-03-12 10:28:48.000,2021-03-12 15:39:03,Suspeito,Marcos
54829411,4,Ipiranga,Paraná,2021-06-10 18:00:00.000,2021-06-11 18:00:00,Suspeito,Maria
187708595,2,Rio de Janeiro,Rio de Janeiro,2021-07-08 17:19:10.867,2021-07-09 16:19:35,Suspeito,Maria
25971655,8,Cuiabá,Mato Grosso,2021-05-14 12:34:52.350,2021-05-14 17:28:09,Suspeito,Marcos
34563756,7,Niterói,Rio de Janeiro,2020-11-19 09:29:46.127,2020-11-19 14:34:28,Suspeito,Marcos
36780621,6,Chapecó,Santa Catarina,2020-12-19 11:38:56.720,2020-12-20 18:00:00,Suspeito,Marcos
43078467,1,São Luís,Maranhão,2021-04-11 12:24:12.307,2021-04-11 18:00:00,Suspeito,Fernanda
43572780,9,Lavras,Minas Gerais,2021-01-21 15:20:02.363,2021-01-22 09:16:50,Suspeito,Marina
65614495,3,Patos,Paraíba,2021-06-13 18:00:00.000,2021-06-17 09:00:00,Suspeito,Maria
132629076,2,Porteirinha,Minas Gerais,2021-02-25 11:59:43.147,2021-02-25 18:00:00,Suspeito,Marina
220089831,1,Ariquemes,Rondônia,2021-05-22 11:38:51.017,2021-05-23 11:25:29,Suspeito,Maria
24957511,6,Itaperuna,Rio de Janeiro,2021-01-10 16:07:15.077,2021-01-11 14:48:19,Suspeito,Marina
30873769,3,Campina Grande,Paraíba,2021-03-25 18:00:00.000,2021-03-26 18:00:00,Suspeito,Fernanda
40947526,4,Rio de Janeiro,Rio de Janeiro,2021-07-05 17:44:29.363,2021-07-08 18:00:00,Suspeito,Maria
41135852,9,Sousa,Paraíba,2021-06-13 18:00:00.000,2021-06-14 18:00:00,Suspeito,Maria
47378803,6,Goiânia,Goiás,2021-05-14 15:46:05.357,2021-05-15 15:19:19,Suspeito,Maria
48924945,9,Maués,Amazonas,2021-07-04 14:36:44.037,2021-07-05 12:37:52,Suspeito,Maria
93314103,1,Bataguassu,Mato Grosso do Sul,2021-02-28 17:26:31.597,2021-03-01 17:29:52,Suspeito,Marcos
102916256,6,Ponta Porã,Mato Grosso do Sul,2021-03-01 18:00:00.000,2021-03-04 12:10:53,Suspeito,Marcos
161978785,7,Várzea Grande,Mato Grosso,2021-01-21 18:00:00.000,2021-01-22 11:11:29,Suspeito,Marcos
178928342,1,Carnaubal,Ceará,2021-07-04 09:15:50.337,2021-07-04 18:00:00,Suspeito,Maria
40360922,9,São Luís,Maranhão,2020-11-13 10:18:18.290,2020-11-13 18:00:00,Suspeito,Marina
43659115,2,Itacoatiara,Amazonas,2021-05-22 13:22:59.737,2021-05-23 13:10:39,Suspeito,Maria
46629890,9,Brasília,Distrito Federal,2021-05-14 17:32:49.927,2021-05-15 17:23:48,Suspeito,Maria
75591525,4,Recife,Pernambuco,2021-07-04 09:08:04.373,2021-07-04 18:00:00,Suspeito,Maria
90232191,3,Petrolina,Pernambuco,2021-03-22 11:52:54.367,2021-03-25 11:15:44,Suspeito,Marcos
32740988,4,Presidente Dutra,Maranhão,2021-07-17 15:40:10.630,2021-07-18 12:58:10,Suspeito,Maria
45301417,9,São José de Ribamar,Maranhão,2021-02-14 18:00:00.000,2021-02-15 15:58:16,Suspeito,Marcos
45696364,4,Manaus,Amazonas,2021-03-01 17:40:04.257,2021-03-04 10:41:29,Suspeito,Marcos
112418828,5,São Paulo,São Paulo,2021-05-28 17:39:06.067,2021-05-29 17:40:41,Suspeito,Maria
177346630,2,Manaus,Amazonas,2021-03-26 12:08:09.353,2021-03-27 09:00:00,Suspeito,Fernanda
26660767,10,Ribeirão das Neves,Minas Gerais,2021-01-11 18:00:00.000,2021-01-14 13:19:35,Suspeito,Marcos
28276158,2,Goiânia,Goiás,2021-06-18 13:32:20.260,2021-06-19 12:22:15,Suspeito,Maria
31304409,6,Jequié,Bahia,2021-07-04 16:12:51.943,2021-07-05 15:55:34,Suspeito,Maria
35410548,9,Marília,São Paulo,2021-07-10 10:57:24.730,2021-07-11 10:20:17,Suspeito,Maria
38290939,4,Xapuri,Acre,2021-06-28 13:04:45.423,2021-06-28 18:00:00,Suspeito,Maria
39787129,7,Parnamirim,Rio Grande do Norte,2021-05-16 09:30:27.957,2021-05-17 09:00:00,Suspeito,Maria
40466952,7,São Luís de Montes Belos,Goiás,2021-04-23 12:26:36.543,2021-04-26 18:00:00,Suspeito,Fernanda
45248946,3,Cajamar,São Paulo,2021-06-07 18:00:00.000,2021-06-10 17:19:07,Suspeito,Maria
45514788,9,Araguaína,Tocantins,2021-03-26 16:31:20.810,2021-03-27 16:07:24,Suspeito,Marcos
128735979,6,Campo Grande,Mato Grosso do Sul,2021-04-15 15:01:11.553,2021-04-16 13:01:01,Suspeito,Marcos
224047454,2,Florianópolis,Santa Catarina,2021-04-10 14:03:45.827,2021-04-11 09:24:20,Suspeito,Marcos
38095364,6,Marechal Cândido Rondon,Paraná,2021-07-01 16:21:27.563,2021-07-02 14:22:05,Suspeito,Maria
50621375,1,Montenegro,Rio Grande do Sul,2021-06-24 09:00:00.000,2021-06-24 18:00:00,Suspeito,Maria
47489978,1,Teixeira de Freitas,Bahia,2020-12-07 14:54:13.560,2020-12-10 11:41:09,Suspeito,Marcos
223785674,4,Foz do Iguaçu,Paraná,2021-05-23 18:00:00.000,2021-05-24 18:00:00,Suspeito,Maria
31412974,4,Umuarama,Paraná,2021-04-04 14:58:08.107,2021-04-08 09:00:00,Suspeito,Fernanda
44500053,7,Cuiabá,Mato Grosso,2021-04-19 18:00:00.000,2021-04-22 10:42:33,Suspeito,Fernanda
99436075,10,Itaúna,Minas Gerais,2021-04-19 12:27:18.313,2021-04-22 09:00:00,Suspeito,Fernanda
128048243,9,Belo Horizonte,Minas Gerais,2021-07-11 10:40:06.090,2021-07-11 18:00:00,Suspeito,Maria
30147390,10,Londrina,Paraná,2020-11-07 17:49:06.200,2020-11-08 16:26:09,Suspeito,Marina
39640302,8,Goianésia,Goiás,2020-12-17 15:06:20.870,2020-12-18 18:00:00,Suspeito,Marcos
49507795,3,São Paulo,São Paulo,2021-05-28 17:29:11.953,2021-05-29 17:04:42,Suspeito,Maria
61439786,3,Mato Verde,Minas Gerais,2021-02-25 11:47:53.517,2021-02-25 17:19:39,Suspeito,Marcos
131138365,3,Paracuru,Ceará,2020-11-21 11:34:43.260,2020-11-21 18:00:00,Suspeito,Marina
34342439,10,São Paulo,São Paulo,2021-06-13 15:13:54.833,2021-06-14 15:43:23,Suspeito,Maria
37502809,10,Ferraz de Vasconcelos,São Paulo,2020-12-17 12:42:32.767,2020-12-18 17:19:29,Suspeito,Marcos
38336455,3,Salvador,Bahia,2021-04-09 16:22:35.833,2021-04-10 10:29:13,Suspeito,Marcos
105760490,7,Santo Antônio de Pádua,Rio de Janeiro,2021-06-07 18:00:00.000,2021-06-10 18:00:00,Suspeito,Maria
145884334,5,Lavras,Minas Gerais,2021-04-23 10:01:38.990,2021-04-26 09:00:00,Suspeito,Fernanda
166058145,5,São Paulo,São Paulo,2020-11-29 16:44:42.693,2020-11-30 14:37:56,Suspeito,Marina
31909344,4,Ilhabela,São Paulo,2021-06-24 17:16:43.063,2021-06-25 17:50:24,Suspeito,Maria
32276389,2,Presidente Dutra,Maranhão,2021-03-28 14:44:39.270,2021-03-29 10:49:29,Suspeito,Marcos
40682243,9,Uberlândia,Minas Gerais,2021-03-13 14:39:02.670,2021-03-14 15:51:12,Suspeito,Marcos
50413431,9,Rio Verde,Goiás,2021-04-12 11:24:50.070,2021-04-15 09:03:26,Suspeito,Marcos
77587770,8,Macapá,Amapá,2021-02-20 12:40:38.240,2021-02-21 10:14:15,Suspeito,Marcos
43092671,10,Guarulhos,São Paulo,2021-02-20 18:00:00.000,2021-02-21 12:07:58,Suspeito,Marcos
43571219,5,Sobral,Ceará,2021-04-04 17:44:09.617,2021-04-08 17:07:14,Suspeito,Marcos
44083324,5,Guabiruba,Santa Catarina,2020-11-21 14:43:31.920,2020-11-21 17:33:30,Suspeito,Marina
45628811,1,Dionísio Cerqueira,Santa Catarina,2021-07-15 10:22:04.963,2021-07-15 18:00:00,Suspeito,Maria
50594825,1,Chapada Gaúcha,Minas Gerais,2021-03-14 12:21:20.580,2021-03-14 18:00:00,Suspeito,Marcos
105371230,8,Brasília,Distrito Federal,2021-07-05 17:27:09.917,2021-07-08 18:00:00,Suspeito,Maria
30419934,5,Aracruz,Espírito Santo,2021-03-15 13:33:53.400,2021-03-18 13:29:22,Suspeito,Marcos
31173370,7,Brasília,Distrito Federal,2021-04-12 11:41:21.253,2021-04-15 09:16:40,Suspeito,Marcos
42142307,7,Teresina,Piauí,2021-05-16 14:51:17.177,2021-05-17 14:39:29,Suspeito,Maria
171100266,1,Cuiabá,Mato Grosso,2021-04-04 18:00:00.000,2021-04-08 14:34:27,Suspeito,Marcos
180241787,10,Vargem Alegre,Minas Gerais,2021-04-02 15:25:42.317,2021-04-03 13:48:06,Suspeito,Marcos
187993522,2,Curitiba,Paraná,2021-04-11 10:32:15.563,2021-04-12 09:33:25,Suspeito,Marcos
210824404,1,São Luís,Maranhão,2021-05-17 16:44:48.103,2021-05-20 15:11:45,Suspeito,Maria
32773654,9,Perdizes,Minas Gerais,2021-03-04 15:53:47.693,2021-03-05 12:38:45,Suspeito,Marcos
40690351,7,São Paulo,São Paulo,2021-03-18 11:35:04.480,2021-03-18 18:00:00,Suspeito,Marcos
47612167,2,Ipaba,Minas Gerais,2021-03-26 14:30:22.663,2021-03-27 11:45:30,Suspeito,Marcos
